Id	Modularity Class
org.argouml.gefext.ArgoModeCreateFigCircle	320
org.argouml.gefext.ArgoModeCreateFigRRect	320
org.argouml.gefext.ArgoModeCreateFigInk	321
org.argouml.gefext.ArgoModeCreateFigSpline	321
org.argouml.uml.ui.UMLStereotypeList	322
org.argouml.uml.ui.UMLLinkedListCellRenderer	322
org.argouml.core.propertypanels.ui.LabelledLayout	323
org.argouml.core.propertypanels.ui.UMLSearchableComboBox	323
org.argouml.ui.ActionCreateContainedModelElement	324
org.argouml.ui.ActionCreateEdgeModelElement	324
org.argouml.ui.MenuBar14	325
org.argouml.ui.MenuBar2	325
org.argouml.ui.MenuBarFactory	325
org.argouml.uml.diagram.ui.PathItemPlacement	326
org.argouml.uml.diagram.ui.ModeLabelDrag	326
org.argouml.uml.diagram.ui.ModeLabelDragFactory	326
org.argouml.uml.diagram.ui.ModeCreateDependency	327
org.argouml.uml.diagram.ui.ModeCreatePermission	327
org.argouml.uml.diagram.ui.ModeCreateUsage	327
org.argouml.uml.diagram.ui.ActionStereotypeViewBigIcon	328
org.argouml.uml.diagram.ui.ActionStereotypeViewSmallIcon	328
org.argouml.uml.diagram.ui.ActionStereotypeViewTextual	328
org.argouml.notation.InitNotation	329
org.argouml.application.api.InitSubsystem	329
org.argouml.notation.ui.InitNotationUI	329
org.argouml.ui.explorer.rules.GoCriticsToCritic	330
org.argouml.uml.cognitive.critics.ProfileCodeGeneration	330
org.argouml.uml.cognitive.critics.ProfileGoodPractices	330
org.argouml.moduleloader.InitModuleLoader	331
org.argouml.moduleloader.DetailsTabProvider	331
org.argouml.cognitive.checklist.ui.InitCheckListUI	332
org.argouml.ui.cmd.InitUiCmdSubsystem	332
org.argouml.application.events.ArgoStatusEvent	333
org.argouml.application.events.ArgoStatusEventListener	333
org.argouml.uml.diagram.ui.StatusBarAdapter	333
org.argouml.uml.ui.ActionNavigateNamespace	334
org.argouml.uml.ui.ActionNavigateAssociation	334
org.argouml.uml.ui.ActionNavigateContext	334
org.argouml.uml.ui.ActionNavigateOppositeAssocEnd	334
org.argouml.uml.ui.ActionNavigateOwner	334
org.argouml.ui.HelpBox	335
org.argouml.ui.cmd.ActionHelp	335
org.argouml.notation.providers.MultiplicityNotation	336
org.argouml.core.propertypanels.ui.Expandable	336
org.argouml.core.propertypanels.ui.LabelledComponent	336
org.argouml.cognitive.critics.ui.TableCritics	337
org.argouml.cognitive.critics.ui.TableModelCritics	337
org.argouml.application.events.ArgoProfileEvent	338
org.argouml.application.events.ArgoProfileEventListener	338
org.argouml.core.propertypanels.ui.UMLAssociationRoleAssociationEndRoleListModel	339
org.argouml.core.propertypanels.ui.UMLClassifierCreateActionListModel	339
org.argouml.core.propertypanels.ui.UMLAssociationEndRoleBaseListModel	340
org.argouml.core.propertypanels.ui.UMLExtensionPointExtendListModel	340
org.argouml.core.propertypanels.ui.UMLClassifierPowertypeRangeListModel	341
org.argouml.core.propertypanels.ui.UMLIncludeBaseListModel	341
org.argouml.core.propertypanels.ui.UMLModelElementConstraintListModel	342
org.argouml.core.propertypanels.ui.UMLModelElementElementResidenceListModel	342
org.argouml.core.propertypanels.ui.UMLModelElementNamespaceListModel	343
org.argouml.core.propertypanels.ui.UMLModelElementSourceFlowListModel	343
org.argouml.core.propertypanels.ui.UMLConstraintConstrainedElementListModel	344
org.argouml.core.propertypanels.ui.UMLModelElementTargetFlowListModel	344
org.argouml.core.propertypanels.ui.UMLInstanceLinkEndListModel	345
org.argouml.core.propertypanels.ui.UMLStateMachineContextListModel	345
org.argouml.core.propertypanels.ui.UMLModelElementStereotypeListModel	346
org.argouml.core.propertypanels.ui.UMLStimulusReceiverListModel	346
org.argouml.kernel.ProjectFactory	347
org.argouml.ui.cmd.ActionNewProfile	347
org.argouml.uml.diagram.activity.ui.InitActivityDiagram	348
org.argouml.uml.diagram.collaboration.ui.CollaborationDiagramPropPanelFactory	348
org.argouml.uml.diagram.static_structure.ui.InitClassDiagram	348
org.argouml.uml.diagram.deployment.ui.DeploymentDiagramPropPanelFactory	349
org.argouml.uml.diagram.use_case.ui.UseCaseDiagramPropPanelFactory	349
org.argouml.uml.diagram.collaboration.ui.InitCollaborationDiagram	350
org.argouml.uml.diagram.state.ui.InitStateDiagram	350
org.argouml.uml.diagram.deployment.ui.InitDeploymentDiagram	351
org.argouml.uml.diagram.state.ui.StateDiagramPropPanelFactory	351
org.argouml.ui.ChildGenSearch	352
org.argouml.util.JavaRuntimeUtility	352
org.argouml.uml.diagram.DiagramEdgeSettings	353
org.argouml.uml.diagram.DiagramElementSettings	353
org.argouml.uml.diagram.ui.ModeCreateAssociation	353
org.argouml.uml.diagram.static_structure.ui.ClassDiagramPropPanelFactory	354
org.argouml.uml.diagram.use_case.ui.InitUseCaseDiagram	354
org.argouml.sequence2.diagram.ActionSetOperation	355
org.argouml.uml.util.PathComparator	355
